frameNumber,x,y,z,velocity,snr,noise
1,-0.38167160749435425,2.3893797397613525,-0.33461180329322815,0.0,156,517
1,-0.24426983296871185,3.8044142723083496,0.8612253069877625,0.0,154,481
1,0.0,5.862166881561279,-0.060175396502017975,0.0,114,451
2,-0.3053372800350189,2.3989691734313965,-0.3442249000072479,0.0,157,515
2,-0.24426983296871185,3.794814109802246,0.9025866985321045,0.0,160,476
2,-0.3664047420024872,5.85076904296875,0.05359416455030441,0.0,118,450
3,-0.3664047420024872,3.784837245941162,0.9031604528427124,0.0,158,477
3,0.0,5.854066371917725,0.31388798356056213,0.0,120,447
4,-0.3053372800350189,2.378969192504883,-0.4626547396183014,0.0,153,514
4,-0.3664047420024872,3.784919023513794,0.9028177261352539,0.0,158,474
4,-0.3664047420024872,5.847484111785889,0.20322582125663757,0.0,123,446
5,-0.3053372800350189,2.373077154159546,-0.4919843375682831,0.0,153,514
5,-0.3664047420024872,3.7863266468048096,0.8968961834907532,0.0,156,475
5,-0.1832023710012436,5.85916805267334,0.07214780151844025,0.0,117,452
6,-0.3053372800350189,2.3837947845458984,-0.4371109902858734,0.0,161,507
6,0.0,5.862475872039795,0.0,0.0,118,446
7,-0.4122053384780884,1.4064579010009766,0.001298031653277576,0.0,181,556
7,-0.24426983296871185,3.807063341140747,0.8494389057159424,0.0,147,492
8,-0.4580059349536896,1.3922163248062134,-0.0017606097972020507,0.0,197,565
8,-0.24426983296871185,3.8474061489105225,0.6424508094787598,0.0,142,505
9,-0.4122053384780884,1.4057503938674927,0.04462572932243347,0.0,197,571
9,-0.24426983296871185,3.8463943004608154,0.6484811305999756,0.0,148,502
10,-0.4580059349536896,1.3917361497879028,-0.036604590713977814,0.0,191,564
10,-0.3664047420024872,3.8135123252868652,0.7731852531433105,0.0,139,504
11,-0.4580059349536896,1.3919696807861328,0.026262585073709488,0.0,197,572
11,-0.3664047420024872,3.840951442718506,0.6227222681045532,0.0,148,505
11,0.0,6.8244805335998535,0.4538492262363434,0.0,115,440
12,-0.4580059349536896,1.3901169300079346,0.07644873112440109,0.0,200,581
12,-0.3664047420024872,3.8606116771698,0.48617929220199585,0.0,150,512
13,-0.5038065314292908,1.3745473623275757,0.06955030560493469,0.0,201,584
13,-0.3664047420024872,3.8673107624053955,0.4296494722366333,0.0,152,515
14,-0.4580059349536896,1.388539433479309,0.10113129764795303,0.0,198,585
14,-0.24426983296871185,3.878432273864746,0.41598016023635864,0.0,161,508
15,-0.4580059349536896,1.386003851890564,0.13138778507709503,0.0,199,582
15,-0.3664047420024872,3.872143268585205,0.38366448879241943,0.0,165,505
16,-0.5038065314292908,1.366872787475586,0.16086184978485107,0.0,202,581
16,-0.24426983296871185,3.881105899810791,0.39024800062179565,0.0,166,501
17,-0.5038065314292908,1.3494712114334106,0.270453542470932,0.0,217,571
17,-0.2748035490512848,4.354148864746094,0.5460935235023499,0.0,183,484
18,-0.3664047420024872,0.8640937805175781,0.2716127932071686,0.0,204,585
18,-0.1374017745256424,4.333446025848389,0.7312443256378174,0.0,182,482
19,-0.3664047420024872,0.8575277924537659,0.2916807234287262,0.0,201,585
19,-0.6717420220375061,0.6906440258026123,-0.1626577079296112,0.0,201,585
19,-0.4580059051513672,2.3971505165100098,0.10331659764051437,0.0,218,531
19,-0.2748035490512848,4.316683292388916,0.7893527150154114,0.0,172,488
20,-0.3664047420024872,0.8548094034194946,0.2995537519454956,0.0,196,581
20,-0.6717420220375061,0.6991648077964783,-0.12089350819587708,0.0,196,581
20,-0.38167160749435425,2.4102275371551514,0.10910781472921371,0.0,216,531
20,-0.2748035490512848,4.303179740905762,0.8599280118942261,0.0,165,488
21,-0.3969384729862213,0.847104549407959,0.2820243239402771,0.0,192,581
21,-0.6717420220375061,0.6976735591888428,-0.1292220652103424,0.0,192,581
21,-0.4580059051513672,2.3962008953094482,0.1233975887298584,0.0,214,534
21,-0.2748035490512848,4.315269470214844,0.7970452904701233,0.0,160,491
22,-0.5038065314292908,1.3406093120574951,0.3114231526851654,0.0,200,569
22,-0.38167160749435425,2.408557891845703,0.14124645292758942,0.0,211,536
22,-0.2748035490512848,4.319881916046143,0.7716551423072815,0.0,162,490
23,-0.29007041454315186,0.37361982464790344,0.12222268432378769,0.0,157,614
23,-0.12213491648435593,0.2166479080915451,0.42049703001976013,0.0,157,614
23,-0.5038065314292908,1.3373935222625732,0.3249560594558716,0.0,203,567
23,-0.4580059051513672,2.3959667682647705,0.12786053121089935,0.0,212,536
23,-0.2748035490512848,4.336940765380859,0.6691619157791138,0.0,167,487
24,-0.3053372800350189,0.37567517161369324,0.06563784182071686,0.0,158,615
24,-0.15266864001750946,0.35543394088745117,0.29837894439697266,0.0,158,615
24,-0.5038065314292908,1.3481204509735107,0.2771082818508148,0.0,204,568
24,-0.2748035490512848,4.347771644592285,0.5947386622428894,0.0,184,477
25,-0.5038065314292908,1.3508319854736328,0.26357316970825195,0.0,206,568
25,-0.2748035490512848,4.348755836486816,0.587499737739563,0.0,186,479
