frameNumber,x,y,z,velocity,snr,noise
13,-0.3969384729862213,0.8902677297592163,0.06743323057889938,0.0,183,583
13,-0.7633432149887085,0.6097962260246277,-0.011820545420050621,0.0,183,583
14,-0.5038065314292908,1.3735979795455933,0.08629297465085983,0.0,197,572
15,-0.5038065314292908,1.374576449394226,0.06897290796041489,0.0,193,574
16,-0.38167160749435425,0.300427109003067,-0.05235777795314789,0.0,172,593
16,-0.2748035490512848,0.28433459997177124,-0.28689342737197876,0.0,172,593
16,-0.5496070981025696,1.8713788986206055,0.12086852639913559,0.0,203,562
17,-0.5038065314292908,1.3730201721191406,0.09504464268684387,0.0,192,574
17,0.0,7.309762477874756,0.5180293321609497,0.0,112,464
18,-0.5038065314292908,1.372466802597046,0.10272635519504547,0.0,203,570
18,0.0,7.32334041595459,0.2639365494251251,0.0,112,458
19,-0.5038065314292908,1.3733413219451904,0.09028506278991699,0.0,206,573
20,-0.5496070981025696,1.3579617738723755,0.04370969161391258,0.0,209,574
21,-0.5038065314292908,1.3751661777496338,0.055999163538217545,0.0,212,573
22,-0.5496070981025696,1.3586519956588745,-0.005968144163489342,0.0,213,572
23,-0.5496070981025696,1.3583205938339233,-0.030595548450946808,0.0,210,575
23,-0.320604145526886,3.34753680229187,0.6213611364364624,0.0,132,531
24,-0.5496070981025696,1.3578414916992188,-0.04730168357491493,0.0,210,573
24,-0.320604145526886,3.3695271015167236,0.48824039101600647,0.0,133,535
25,-0.5954077243804932,1.3370763063430786,-0.07586460560560226,0.0,210,573
25,-0.320604145526886,3.361758232116699,0.5391413569450378,0.0,141,528
26,-0.5496070981025696,1.357248067855835,-0.062037691473960876,0.0,208,574
26,-0.320604145526886,3.3728654384613037,0.4646192193031311,0.0,143,527
27,-0.5496070981025696,1.357410192489624,-0.0583818219602108,0.0,208,575
27,-0.320604145526886,3.370919704437256,0.4785301685333252,0.0,141,529
28,-0.5496070981025696,1.3562772274017334,-0.08051644265651703,0.0,207,573
28,-0.320604145526886,3.365924596786499,0.5124868154525757,0.0,145,525
28,0.0,6.34818172454834,0.18970856070518494,0.0,114,461
29,-0.5496070981025696,1.3560469150543213,-0.08430597186088562,0.0,206,574
29,-0.320604145526886,3.374779224395752,0.45050662755966187,0.0,143,527
30,-0.5496070981025696,1.3569719791412354,-0.06780903041362762,0.0,208,573
30,-0.320604145526886,3.351975202560425,0.5969536304473877,0.0,141,526
